"		瘤痢锅龋",瘤痢疙,老矫,乞闭嚼档(%rh),弥历嚼档(%rh)
"		156",堡林,2020-06-11,90,63
"		156",堡林,2020-06-12,86.6,58
"		156",堡林,2020-06-13,96,80
"		156",堡林,2020-06-14,92.1,56
"		156",堡林,2020-06-15,68.5,38
"		156",堡林,2020-06-16,65.5,35
"		156",堡林,2020-06-17,78.9,51
"		156",堡林,2020-06-18,98.6,96
"		156",堡林,2020-06-19,81.8,47
"		156",堡林,2020-06-20,82.5,55
"		156",堡林,2020-06-21,77.3,53
"		156",堡林,2020-06-22,77.1,50
"		156",堡林,2020-06-23,65.1,33
"		156",堡林,2020-06-24,88.9,52
"		156",堡林,2020-06-25,94.5,85
"		156",堡林,2020-06-26,80.4,53
"		156",堡林,2020-06-27,80.3,48
"		156",堡林,2020-06-28,75.8,53
"		156",堡林,2020-06-29,96.8,75
"		156",堡林,2020-06-30,96.9,90
"		156",堡林,2020-07-01,75.6,51
"		156",堡林,2020-07-02,80.4,60
"		156",堡林,2020-07-03,88.9,73
"		156",堡林,2020-07-04,95,80
"		156",堡林,2020-07-05,88.4,67
"		156",堡林,2020-07-06,95.4,82
"		156",堡林,2020-07-07,82.9,57
"		156",堡林,2020-07-08,81.1,49
"		156",堡林,2020-07-09,82,58
"		156",堡林,2020-07-10,91.3,69
"		156",堡林,2020-07-11,88.1,68
"		156",堡林,2020-07-12,94.4,84
"		156",堡林,2020-07-13,98,88
"		156",堡林,2020-07-14,98.8,97
"		156",堡林,2020-07-15,98.6,95
"		156",堡林,2020-07-16,89.5,59
"		156",堡林,2020-07-17,84,52
"		156",堡林,2020-07-18,79.8,58
"		156",堡林,2020-07-19,88.6,78
"		156",堡林,2020-07-20,94.1,84
"		156",堡林,2020-07-21,87.8,61
"		156",堡林,2020-07-22,99,99
"		156",堡林,2020-07-23,98.4,95
"		156",堡林,2020-07-24,98.9,97
"		156",堡林,2020-07-25,97.4,94
"		156",堡林,2020-07-26,88.8,64
"		156",堡林,2020-07-27,94.1,76
"		156",堡林,2020-07-28,98.1,90
"		156",堡林,2020-07-29,99,99
"		156",堡林,2020-07-30,96.6,82
"		156",堡林,2020-07-31,91.5,73
"		156",堡林,2020-08-01,93.5,75
"		156",堡林,2020-08-02,91.1,73
"		156",堡林,2020-08-03,90.4,77
"		156",堡林,2020-08-04,84.4,65
"		156",堡林,2020-08-05,89.9,74
"		156",堡林,2020-08-06,99,89
"		156",堡林,2020-08-07,99,99
"		156",堡林,2020-08-08,98.8,98
"		156",堡林,2020-08-09,88,65
"		156",堡林,2020-08-10,98.4,94
"		156",堡林,2020-08-11,98.4,94
"		156",堡林,2020-08-12,96.4,81
"		156",堡林,2020-08-13,91.3,75
"		156",堡林,2020-08-14,88.4,68
"		156",堡林,2020-08-15,84.4,55
"		156",堡林,2020-08-16,87.1,65
"		156",堡林,2020-08-17,84.5,53
"		156",堡林,2020-08-18,82.1,52
"		156",堡林,2020-08-19,79.8,50
"		156",堡林,2020-08-20,82,51
"		156",堡林,2020-08-21,85,55
"		156",堡林,2020-08-22,85.9,68
"		156",堡林,2020-08-23,86.4,56
"		156",堡林,2020-08-24,81.1,55
"		156",堡林,2020-08-25,76.3,57
"		156",堡林,2020-08-26,86,66
"		156",堡林,2020-08-27,88.3,73
"		156",堡林,2020-08-28,86.5,64
"		156",堡林,2020-08-29,95.1,75
"		156",堡林,2020-08-30,85.6,57
"		156",堡林,2020-08-31,95.3,68
"		156",堡林,2020-09-01,88,67
"		156",堡林,2020-09-02,97.8,91
"		156",堡林,2020-09-03,87.5,68
"		156",堡林,2020-09-04,78.6,46
"		156",堡林,2020-09-05,92.4,81
"		156",堡林,2020-09-06,97.4,86
"		156",堡林,2020-09-07,97.9,87
"		156",堡林,2020-09-08,89.3,67
"		156",堡林,2020-09-09,92.8,66
"		156",堡林,2020-09-10,89.1,52
"		156",堡林,2020-09-11,98.1,94
"		156",堡林,2020-09-12,93.8,72
"		156",堡林,2020-09-13,97.9,86
"		156",堡林,2020-09-14,84.6,54
"		156",堡林,2020-09-15,82.1,51
"		156",堡林,2020-09-16,96.4,85
"		156",堡林,2020-09-17,92,59
"		156",堡林,2020-09-18,86.9,50
"		156",堡林,2020-09-19,83.1,46
"		156",堡林,2020-09-20,76.3,39
"		156",堡林,2020-09-21,68.6,36
"		156",堡林,2020-09-22,70.9,40
"		156",堡林,2020-09-23,75.6,58
"		156",堡林,2020-09-24,70.5,46
"		156",堡林,2020-09-25,74.1,52
"		156",堡林,2020-09-26,74.6,42
"		156",堡林,2020-09-27,71.4,41
"		156",堡林,2020-09-28,69.3,30
"		156",堡林,2020-09-29,74.5,39
"		156",堡林,2020-09-30,82,44
"		156",堡林,2020-10-01,80.8,56
"		156",堡林,2020-10-02,78.4,49
"		156",堡林,2020-10-03,82.6,53
"		156",堡林,2020-10-04,90.8,60
"		156",堡林,2020-10-05,53.8,37
"		156",堡林,2020-10-06,56.6,28
"		156",堡林,2020-10-07,50.6,31
"		156",堡林,2020-10-08,57.8,38
"		156",堡林,2020-10-09,57,38
"		156",堡林,2020-10-10,66.6,38
"		156",堡林,2020-10-11,77.4,48
"		156",堡林,2020-10-12,76.6,38
"		156",堡林,2020-10-13,52.5,32
"		156",堡林,2020-10-14,56.1,38
"		156",堡林,2020-10-15,36.4,12
"		156",堡林,2020-10-16,54,36
"		156",堡林,2020-10-17,71.3,42
"		156",堡林,2020-10-18,64.1,19
"		156",堡林,2020-10-19,61.6,31
"		156",堡林,2020-10-20,59.6,26
"		156",堡林,2020-10-21,85.6,65
"		156",堡林,2020-10-22,76.1,52
"		156",堡林,2020-10-23,50.1,33
"		156",堡林,2020-10-24,52.3,26
"		156",堡林,2020-10-25,71.1,44
"		156",堡林,2020-10-26,71.4,34
"		156",堡林,2020-10-27,70.4,28
"		156",堡林,2020-10-28,66.5,33
"		156",堡林,2020-10-29,44,14
"		156",堡林,2020-10-30,54.5,20
"		156",堡林,2020-10-31,59.1,33
"		156",堡林,2020-11-01,91.6,63
"		156",堡林,2020-11-02,71.8,34
"		156",堡林,2020-11-03,54.5,34
"		156",堡林,2020-11-04,43.3,12
"		156",堡林,2020-11-05,45.4,20
"		156",堡林,2020-11-06,65.1,46
"		156",堡林,2020-11-07,77.1,40
"		156",堡林,2020-11-08,60.9,16
"		156",堡林,2020-11-09,41.9,14
"		156",堡林,2020-11-10,48.9,22
"		156",堡林,2020-11-11,50.6,18
"		156",堡林,2020-11-12,59,29
"		156",堡林,2020-11-13,67.6,30
"		156",堡林,2020-11-14,66.8,32
"		156",堡林,2020-11-15,68.6,42
"		156",堡林,2020-11-16,60.3,26
"		156",堡林,2020-11-17,77.5,54
"		156",堡林,2020-11-18,89.3,63
"		156",堡林,2020-11-19,92.1,80
"		156",堡林,2020-11-20,73.4,69
"		156",堡林,2020-11-21,66.6,43
"		156",堡林,2020-11-22,85.9,60
"		156",堡林,2020-11-23,60.5,48
"		156",堡林,2020-11-24,40.8,15
"		156",堡林,2020-11-25,51,34
"		156",堡林,2020-11-26,57.1,31
"		156",堡林,2020-11-27,58.6,47
"		156",堡林,2020-11-28,49.9,32
"		156",堡林,2020-11-29,61,47
"		156",堡林,2020-11-30,57.1,40
"		156",堡林,2020-12-01,35.9,9
"		156",堡林,2020-12-02,35,17
"		156",堡林,2020-12-03,51.5,40
"		156",堡林,2020-12-04,54.3,35
"		156",堡林,2020-12-05,55,32
"		156",堡林,2020-12-06,61.1,35
"		156",堡林,2020-12-07,69.9,50
"		156",堡林,2020-12-08,56.8,42
"		156",堡林,2020-12-09,49.3,12
"		156",堡林,2020-12-10,55.6,36
"		156",堡林,2020-12-11,80.5,58
"		156",堡林,2020-12-12,51.4,23
"		156",堡林,2020-12-13,66.1,42
"		156",堡林,2020-12-14,45.9,31
"		156",堡林,2020-12-15,46.9,30
"		156",堡林,2020-12-16,59.6,40
"		156",堡林,2020-12-17,55.4,42
"		156",堡林,2020-12-18,62.8,46
"		156",堡林,2020-12-19,31.1,7
"		156",堡林,2020-12-20,45.3,31
"		156",堡林,2020-12-21,61.5,42
"		156",堡林,2020-12-22,74.3,50
"		156",堡林,2020-12-23,79.3,53
"		156",堡林,2020-12-24,63.9,30
"		156",堡林,2020-12-25,65.9,42
"		156",堡林,2020-12-26,61.4,37
"		156",堡林,2020-12-27,81.1,53
"		156",堡林,2020-12-28,89.1,51
"		156",堡林,2020-12-29,89.6,57
"		156",堡林,2020-12-30,89,74
"		156",堡林,2020-12-31,79.8,62
"		156",堡林,2021-01-01,83.1,62
"		156",堡林,2021-01-02,67.8,31
"		156",堡林,2021-01-03,54.6,41
"		156",堡林,2021-01-04,71.8,45
"		156",堡林,2021-01-05,64.9,45
"		156",堡林,2021-01-06,65.9,43
"		156",堡林,2021-01-07,69.1,52
"		156",堡林,2021-01-08,55.8,41
"		156",堡林,2021-01-09,52.6,35
"		156",堡林,2021-01-10,74.3,51
"		156",堡林,2021-01-11,78.6,63
"		156",堡林,2021-01-12,80.4,44
"		156",堡林,2021-01-13,77.5,49
"		156",堡林,2021-01-14,76.8,42
"		156",堡林,2021-01-15,83.9,61
"		156",堡林,2021-01-16,60.9,52
"		156",堡林,2021-01-17,60.4,37
"		156",堡林,2021-01-18,77.1,35
"		156",堡林,2021-01-19,46,19
"		156",堡林,2021-01-20,51.1,34
"		156",堡林,2021-01-21,81.4,57
"		156",堡林,2021-01-22,97.9,95
"		156",堡林,2021-01-23,96.8,91
"		156",堡林,2021-01-24,70.5,41
"		156",堡林,2021-01-25,66.8,37
"		156",堡林,2021-01-26,90.6,74
"		156",堡林,2021-01-27,41.8,14
"		156",堡林,2021-01-28,71.8,36
"		156",堡林,2021-01-29,63.8,46
"		156",堡林,2021-01-30,74,53
"		156",堡林,2021-01-31,77.6,48
"		156",堡林,2021-02-01,90.6,64
"		156",堡林,2021-02-02,45.6,27
"		156",堡林,2021-02-03,50.3,19
"		156",堡林,2021-02-04,49.1,23
"		156",堡林,2021-02-05,41,15
"		156",堡林,2021-02-06,71.4,33
"		156",堡林,2021-02-07,65.8,30
"		156",堡林,2021-02-08,44.8,19
"		156",堡林,2021-02-09,40.1,17
"		156",堡林,2021-02-10,58.1,37
"		156",堡林,2021-02-11,63.6,33
"		156",堡林,2021-02-12,47,11
"		156",堡林,2021-02-13,41,8
"		156",堡林,2021-02-14,55.1,28
"		156",堡林,2021-02-15,65.9,40
"		156",堡林,2021-02-16,60.5,30
"		156",堡林,2021-02-17,83.4,57
"		156",堡林,2021-02-18,69.1,51
"		156",堡林,2021-02-19,65.4,42
"		156",堡林,2021-02-20,74.8,46
"		156",堡林,2021-02-21,65,25
"		156",堡林,2021-02-22,62.1,34
"		156",堡林,2021-02-23,38.5,11
"		156",堡林,2021-02-24,42,24
"		156",堡林,2021-02-25,86.1,47
"		156",堡林,2021-02-26,59.1,22
"		156",堡林,2021-02-27,46,28
"		156",堡林,2021-02-28,70.9,46
"		156",堡林,2021-03-01,95.9,81
"		156",堡林,2021-03-02,74.8,44
"		156",堡林,2021-03-03,64.9,31
"		156",堡林,2021-03-04,85.8,58
"		156",堡林,2021-03-05,71.5,23
"		156",堡林,2021-03-06,67.6,41
"		156",堡林,2021-03-07,69.9,45
"		156",堡林,2021-03-08,66.1,24
"		156",堡林,2021-03-09,48.6,24
"		156",堡林,2021-03-10,45.1,20
"		156",堡林,2021-03-11,58.5,22
"		156",堡林,2021-03-12,93.9,80
"		156",堡林,2021-03-13,74.8,41
"		156",堡林,2021-03-14,67.5,38
"		156",堡林,2021-03-15,69.3,32
"		156",堡林,2021-03-16,64.8,20
"		156",堡林,2021-03-17,53.6,16
"		156",堡林,2021-03-18,62.4,30
"		156",堡林,2021-03-19,60.3,32
"		156",堡林,2021-03-20,94.6,64
"		156",堡林,2021-03-21,63,34
"		156",堡林,2021-03-22,47.8,24
"		156",堡林,2021-03-23,61.4,22
"		156",堡林,2021-03-24,56.3,31
"		156",堡林,2021-03-25,59.9,20
"		156",堡林,2021-03-26,46.9,11
"		156",堡林,2021-03-27,83.6,36
"		156",堡林,2021-03-28,85.6,56
"		156",堡林,2021-03-29,53,22
"		156",堡林,2021-03-30,33,12
"		156",堡林,2021-03-31,43.6,19
"		156",堡林,2021-04-01,36.6,16
"		156",堡林,2021-04-02,44.3,28
"		156",堡林,2021-04-03,87.8,58
"		156",堡林,2021-04-04,97.9,91
"		156",堡林,2021-04-05,56.3,19
"		156",堡林,2021-04-06,52.4,12
"		156",堡林,2021-04-07,44,11
"		156",堡林,2021-04-08,40.9,12
"		156",堡林,2021-04-09,41,17
"		156",堡林,2021-04-10,54.9,25
"		156",堡林,2021-04-11,38.9,8
"		156",堡林,2021-04-12,78.3,24
"		156",堡林,2021-04-13,76.4,47
"		156",堡林,2021-04-14,41.3,13
"		156",堡林,2021-04-15,36.6,14
"		156",堡林,2021-04-16,67.5,37
"		156",堡林,2021-04-17,55.6,17
"		156",堡林,2021-04-18,49.4,23
"		156",堡林,2021-04-19,53.4,17
"		156",堡林,2021-04-20,48.9,16
"		156",堡林,2021-04-21,37.9,11
"		156",堡林,2021-04-22,36.5,20
"		156",堡林,2021-04-23,28.4,16
"		156",堡林,2021-04-24,33.5,22
"		156",堡林,2021-04-25,51.1,27
"		156",堡林,2021-04-26,50.6,20
"		156",堡林,2021-04-27,53.8,27
"		156",堡林,2021-04-28,53.8,17
"		156",堡林,2021-04-29,47.5,18
"		156",堡林,2021-04-30,59.8,18
"		156",堡林,2021-05-01,78.8,47
"		156",堡林,2021-05-02,69.5,38
"		156",堡林,2021-05-03,61.9,25
"		156",堡林,2021-05-04,87.1,60
"		156",堡林,2021-05-05,57.1,18
"		156",堡林,2021-05-06,43.6,21
"		156",堡林,2021-05-07,49.9,22
"		156",堡林,2021-05-08,58.9,23
"		156",堡林,2021-05-09,43.8,16
"		156",堡林,2021-05-10,39.8,30
"		156",堡林,2021-05-11,55.8,50
"		156",堡林,2021-05-12,48.5,39
"		156",堡林,2021-05-13,62.8,39
"		156",堡林,2021-05-14,66.8,44
"		156",堡林,2021-05-15,96.1,76
"		156",堡林,2021-05-16,99,98
"		156",堡林,2021-05-17,98.1,95
"		156",堡林,2021-05-18,82.1,51
"		156",堡林,2021-05-19,63.3,24
"		156",堡林,2021-05-20,93.4,62
"		156",堡林,2021-05-21,82.1,53
"		156",堡林,2021-05-22,67.3,40
"		156",堡林,2021-05-23,66.4,35
"		156",堡林,2021-05-24,68.9,42
"		156",堡林,2021-05-25,62.1,29
"		156",堡林,2021-05-26,59.8,28
"		156",堡林,2021-05-27,84.9,50
"		156",堡林,2021-05-28,80.6,52
"		156",堡林,2021-05-29,68.8,34
"		156",堡林,2021-05-30,49.1,25
"		156",堡林,2021-05-31,43,28
"		156",堡林,2021-06-01,51.3,27
"		156",堡林,2021-06-02,61,35
"		156",堡林,2021-06-03,92.6,66
"		156",堡林,2021-06-04,67.1,26
"		156",堡林,2021-06-05,81.1,59
"		156",堡林,2021-06-06,61.6,32
"		156",堡林,2021-06-07,56.3,27
"		156",堡林,2021-06-08,57.5,34
"		156",堡林,2021-06-09,61.5,44
"		156",堡林,2021-06-10,70.8,38
"		156",堡林,2021-06-11,84.4,53
"		156",堡林,2021-06-12,83.4,52
"		156",堡林,2021-06-13,83.8,54
"		156",堡林,2021-06-14,82.3,62
"		156",堡林,2021-06-15,93.8,80
"		156",堡林,2021-06-16,76.9,56
"		156",堡林,2021-06-17,82.9,60
"		156",堡林,2021-06-18,97.4,91
"		156",堡林,2021-06-19,80,36
"		156",堡林,2021-06-20,64.8,30
"		156",堡林,2021-06-21,55.4,27
"		156",堡林,2021-06-22,70,48
"		156",堡林,2021-06-23,81.1,57
"		156",堡林,2021-06-24,79.6,52
"		156",堡林,2021-06-25,81.1,51
"		156",堡林,2021-06-26,79.3,47
"		156",堡林,2021-06-27,76.4,53
"		156",堡林,2021-06-28,91.3,61
"		156",堡林,2021-06-29,88.3,58
"		156",堡林,2021-06-30,84.6,60
"		156",堡林,2021-07-01,77.6,47
"		156",堡林,2021-07-02,81.8,57
"		156",堡林,2021-07-03,93.9,77
"		156",堡林,2021-07-04,96.6,88
"		156",堡林,2021-07-05,98.6,96
"		156",堡林,2021-07-06,99,99
"		156",堡林,2021-07-07,99,99
"		156",堡林,2021-07-08,96.9,82
"		156",堡林,2021-07-09,94.4,70
"		156",堡林,2021-07-10,90.9,69
"		156",堡林,2021-07-11,90.5,71
"		156",堡林,2021-07-12,87.5,65
"		156",堡林,2021-07-13,81.5,58
"		156",堡林,2021-07-14,84.8,66
"		156",堡林,2021-07-15,78.4,53
"		156",堡林,2021-07-16,92.5,60
"		156",堡林,2021-07-17,82.1,58
"		156",堡林,2021-07-18,77.8,53
"		156",堡林,2021-07-19,78.4,56
"		156",堡林,2021-07-20,81.5,55
"		156",堡林,2021-07-21,74.6,47
"		156",堡林,2021-07-22,70.5,51
"		156",堡林,2021-07-23,70.9,49
"		156",堡林,2021-07-24,68.3,49
"		156",堡林,2021-07-25,61.5,47
"		156",堡林,2021-07-26,67.3,48
"		156",堡林,2021-07-27,67.9,47
"		156",堡林,2021-07-28,71.9,47
"		156",堡林,2021-07-29,72.9,47
"		156",堡林,2021-07-30,77.5,53
"		156",堡林,2021-07-31,80.1,51
"		156",堡林,2021-08-01,86.3,63
"		156",堡林,2021-08-02,96.1,74
"		156",堡林,2021-08-03,90.5,62
"		156",堡林,2021-08-04,79.5,53
"		156",堡林,2021-08-05,79.3,59
"		156",堡林,2021-08-06,85,46
"		156",堡林,2021-08-07,79.1,50
"		156",堡林,2021-08-08,91,72
"		156",堡林,2021-08-09,81.3,50
"		156",堡林,2021-08-10,80.6,53
"		156",堡林,2021-08-11,83.1,61
"		156",堡林,2021-08-12,84.8,61
"		156",堡林,2021-08-13,90,66
"		156",堡林,2021-08-14,88.9,64
"		156",堡林,2021-08-15,87.5,56
"		156",堡林,2021-08-16,79.5,54
"		156",堡林,2021-08-17,73.9,49
"		156",堡林,2021-08-18,93.4,59
"		156",堡林,2021-08-19,90.6,65
"		156",堡林,2021-08-20,84,62
"		156",堡林,2021-08-21,98,88
"		156",堡林,2021-08-22,89.5,65
"		156",堡林,2021-08-23,98.8,95
"		156",堡林,2021-08-24,98.8,93
"		156",堡林,2021-08-25,97.9,91
"		156",堡林,2021-08-26,82.4,48
"		156",堡林,2021-08-27,98.9,90
"		156",堡林,2021-08-28,84.3,52
"		156",堡林,2021-08-29,97.8,92
"		156",堡林,2021-08-30,91,68
"		156",堡林,2021-08-31,89.5,69
"		156",堡林,2021-09-01,97.4,94
"		156",堡林,2021-09-02,98.4,95
"		156",堡林,2021-09-03,94.1,74
"		156",堡林,2021-09-04,88.6,67
"		156",堡林,2021-09-05,91.1,76
"		156",堡林,2021-09-06,93.3,72
"		156",堡林,2021-09-07,94.4,72
"		156",堡林,2021-09-08,84.4,55
"		156",堡林,2021-09-09,84.5,53
"		156",堡林,2021-09-10,93,80
"		156",堡林,2021-09-11,83.9,55
"		156",堡林,2021-09-12,83.3,51
"		156",堡林,2021-09-13,69.8,52
"		156",堡林,2021-09-14,85.1,72
"		156",堡林,2021-09-15,64.1,49
"		156",堡林,2021-09-16,82.5,60
"		156",堡林,2021-09-17,86.5,67
"		156",堡林,2021-09-18,81.8,60
"		156",堡林,2021-09-19,77.1,51
"		156",堡林,2021-09-20,78.6,55
"		156",堡林,2021-09-21,92.9,73
"		156",堡林,2021-09-22,84.8,51
"		156",堡林,2021-09-23,72.6,39
"		156",堡林,2021-09-24,76.6,47
"		156",堡林,2021-09-25,79.8,56
"		156",堡林,2021-09-26,78,57
"		156",堡林,2021-09-27,73.8,57
"		156",堡林,2021-09-28,83.8,64
"		156",堡林,2021-09-29,97.8,91
"		156",堡林,2021-09-30,67.9,38
"		156",堡林,2021-10-01,88,53
"		156",堡林,2021-10-02,84.1,48
"		156",堡林,2021-10-03,77.8,46
"		156",堡林,2021-10-04,83,53
"		156",堡林,2021-10-05,84.1,56
"		156",堡林,2021-10-06,81.5,43
"		156",堡林,2021-10-07,91.8,66
"		156",堡林,2021-10-08,93.3,78
"		156",堡林,2021-10-09,80.4,52
"		156",堡林,2021-10-10,90.6,61
"		156",堡林,2021-10-11,98.8,96
"		156",堡林,2021-10-12,98.9,98
"		156",堡林,2021-10-13,90.6,72
"		156",堡林,2021-10-14,85.4,59
"		156",堡林,2021-10-15,88,67
"		156",堡林,2021-10-16,70.8,47
"		156",堡林,2021-10-17,43,19
"		156",堡林,2021-10-18,53.1,26
"		156",堡林,2021-10-19,77.8,55
"		156",堡林,2021-10-20,64,36
"		156",堡林,2021-10-21,71.3,44
"		156",堡林,2021-10-22,61.1,30
"		156",堡林,2021-10-23,59.4,22
"		156",堡林,2021-10-24,62.5,21
"		156",堡林,2021-10-25,70.8,35
"		156",堡林,2021-10-26,69.1,36
"		156",堡林,2021-10-27,71.6,34
"		156",堡林,2021-10-28,61.8,28
"		156",堡林,2021-10-29,66.4,41
"		156",堡林,2021-10-30,75.9,55
"		156",堡林,2021-10-31,75.6,43
"		156",堡林,2021-11-01,80,47
"		156",堡林,2021-11-02,79,50
"		156",堡林,2021-11-03,72.4,34
"		156",堡林,2021-11-04,78.5,34
"		156",堡林,2021-11-05,72.9,45
"		156",堡林,2021-11-06,58.5,38
"		156",堡林,2021-11-07,61.4,42
"		156",堡林,2021-11-08,82.1,61
"		156",堡林,2021-11-09,79.1,55
"		156",堡林,2021-11-10,94.4,65
"		156",堡林,2021-11-11,94.9,77
"		156",堡林,2021-11-12,90.4,54
"		156",堡林,2021-11-13,85.9,55
"		156",堡林,2021-11-14,83.5,53
"		156",堡林,2021-11-15,82.9,53
"		156",堡林,2021-11-16,69.8,32
"		156",堡林,2021-11-17,72.3,38
"		156",堡林,2021-11-18,79.1,51
"		156",堡林,2021-11-19,87.1,59
"		156",堡林,2021-11-20,91.8,56
"		156",堡林,2021-11-21,91.4,74
"		156",堡林,2021-11-22,73.6,48
"		156",堡林,2021-11-23,97,80
"		156",堡林,2021-11-24,76.4,46
"		156",堡林,2021-11-25,73.3,34
"		156",堡林,2021-11-26,60.1,25
"		156",堡林,2021-11-27,60,27
"		156",堡林,2021-11-28,60.8,31
"		156",堡林,2021-11-29,69.6,22
"		156",堡林,2021-11-30,86.5,52
"		156",堡林,2021-12-01,81.1,64
"		156",堡林,2021-12-02,67.9,52
"		156",堡林,2021-12-03,76.5,52
"		",,,,
"	",,,,
"	",,,,
